Wind Speed (m/s),Wind Direction (°),Angular_Velocity (rad/s),Flow_Angle (Φ),Proxy_Blade_Angle
10.84016991,63.75030136,0.61475981,0.698999794,7.619983617
10.22817993,64.38482666,0.792119429,0.467751421,4.765860256
10.76823997,66.1574173,1.130883122,0.308985026,2.187484565
10.10921001,64.37428284,1.831761467,0.210783696,2.2134485
10.74969006,64.58862305,1.297871637,0.201232869,2.284575739
10.84442043,63.00550079,1.622739338,0.16669134,1.19758255
10.51636982,62.83670044,0.761216792,1.187584102,12.88861167
10.57373047,63.50006104,0.658967297,0.93570974,9.04518527
10.35431004,63.93645096,0.859426036,0.51356609,4.879978182
10.98941994,64.53336334,0.970820619,0.310649486,3.582721025
10.45351028,64.9803009,1.322153028,0.475996951,5.075224978
9.396325111,66.4107666,1.821864981,0.258244848,2.677225751
9.685429573,65.91506195,1.139138925,0.318416254,3.409659437
10.48976994,66.14225006,1.278197282,0.254632207,2.363970353
10.41388988,63.96289825,0.506920304,0.423438834,3.992241544
10.95007992,64.93398285,0.549968094,0.450087197,3.948604585
11.37639999,64.81719208,0.6256538,0.709768386,8.066961625
12.01290989,65.79955292,1.548491128,0.193648674,1.260811055
12.1104002,66.38686371,1.229287053,0.227936118,2.255894107
11.15806961,64.18099976,0.789441798,0.46031733,3.94415479
11.92012978,63.70730972,1.388899158,0.438069722,4.297541933
12.18811035,65.66956329,1.316918228,0.192676025,2.153799023
11.86795044,61.89447021,0.633198953,0.37015342,3.717950408
10.36616039,60.12273026,1.460619159,0.439198012,5.333530838
11.2781601,59.04944992,1.650732309,0.167822796,1.893747473
10.40723038,60.19842911,0.929831612,1.019711316,10.20990294
11.64809036,57.84700012,1.531233293,0.979518541,10.12437558
10.98025036,60.02869034,0.799579276,0.583065446,5.583963894
11.45020962,65.73735809,1.635093221,0.264900967,2.565251413
11.80358028,63.49238968,1.867661254,0.210456777,1.464683351
12.34595966,66.54026794,1.162800686,0.449250194,4.965684208
10.69231987,61.26869965,0.866933117,0.851778402,8.726481578
9.178599358,66.74500275,1.098765053,0.386681082,4.268304472
10.58551025,61.03179932,0.875116209,0.280527219,3.518079024
11.36357975,63.53186035,0.501859064,0.844650989,8.467017633
11.20263004,62.91468811,1.475684918,0.235383647,2.188467741
10.87660027,64.95179749,0.563789963,0.496145781,5.124460472
10.81659985,63.21995926,0.81558611,0.336122793,3.31533373
11.22924042,62.73099899,1.583674334,0.257186377,2.223652582
11.36693001,62.26599884,1.498587521,0.618564802,6.033375789
11.83765984,64.01508331,0.609993368,0.402967733,4.248946681
10.4204998,63.27510071,1.490082112,0.396274441,3.554219052
10.63092041,62.04714966,1.895862334,0.270103004,1.829032907
10.67191029,59.96403122,0.611753704,0.412906142,3.391035607
10.21189976,57.94939041,1.123532342,0.226952129,2.488719365
11.05255985,59.22208023,1.594150835,0.1517489,1.460174859
12.01718044,59.70116043,1.501584505,0.887259398,8.946940864
11.04714966,59.5918808,0.839765814,0.288333426,2.806323347
9.911748886,61.72143936,0.744600916,0.3164596,3.36848772
11.73655987,58.88161087,1.676370506,0.239838957,2.85515853
11.75611973,56.8139801,1.934366983,0.462929309,4.992868057
10.46337986,59.54833984,1.651375201,0.211398892,1.404544165
9.975958824,62.95880127,1.944806723,0.357604174,3.134748199
10.58493042,63.88267136,1.407493136,0.15407552,1.747826163
10.34307003,62.56414032,1.893648291,0.146967594,1.118784008
9.083732605,58.69509888,1.535653542,0.18373836,2.360950715
8.395909309,57.30218887,1.863327125,0.107890047,1.735918959
10.6895504,60.13945007,0.742383452,0.461404743,5.262443203
10.45676994,60.06645966,1.723347824,0.666651996,6.603216207
7.723618031,51.23469925,0.795118701,0.527966907,5.51345559
8.79368782,40.14733887,0.541143653,0.319153348,3.146796862
8.972924232,33.17045975,1.276379201,0.160999918,2.367694786
8.389169693,33.86259079,0.977377671,0.181635628,1.824451317
9.74160099,34.52140045,0.565297043,1.071327315,11.55148029
9.964839935,33.97410965,1.970456568,0.303287639,1.88382228
10.89396954,40.6907692,1.499699143,0.746918182,7.150793813
10.62427044,38.63114929,1.85271826,0.135703159,1.185933416
11.28888035,35.76742172,1.998623879,0.41483993,5.286948414
11.17821026,40.18576813,1.087950105,0.412916686,3.437523226
11.23272038,37.11297989,0.882105543,0.639313956,6.504312524
11.24258995,39.05416107,0.775826589,0.299877946,3.223338795
11.2667799,41.02949142,1.272780662,0.266883757,3.22666796
11.35237026,38.59465027,1.409121166,0.194127334,1.630480169
11.39659023,43.70944977,1.208634104,0.285742025,2.042247244
10.34539986,40.37759018,1.080878022,0.285865326,3.368509019
9.636649132,40.21712875,0.752408845,0.522673976,5.80319138
9.29854393,40.942379,1.162789436,0.469684446,4.612149279
11.27025986,51.80698013,0.627864706,0.714910801,7.141985254
11.70326042,51.87699127,1.797571638,0.342346906,2.471408397
10.64993954,52.94906998,0.570353978,0.477288892,5.705830939
10.06268024,50.31044006,1.070969093,0.372934921,4.294291173
10.36964989,50.78456879,0.650206804,0.4919863,4.436844055
10.4615202,50.07447815,1.662470749,0.157229577,2.079170288
11.47095013,51.48757172,0.969105468,0.608358619,4.971988612
12.07740974,50.51588058,0.669658419,0.6431554,6.300794283
11.50432968,51.56401062,1.297236948,0.302902351,2.910742934
11.2466898,50.05828094,1.874415511,0.679899613,6.217161524
11.03466988,51.26539993,1.862967307,0.463578,4.584626532
11.61209965,53.17613983,0.874476562,1.03645504,10.39506404
11.09455967,53.80794907,1.579489514,0.178862285,2.188010749
12.63591957,55.67784119,0.545426289,0.89705002,9.893485299
13.39303017,57.86832047,0.697777695,0.674244912,6.991234534
13.71331978,59.41896057,1.249208555,0.301864937,4.170015757
12.82806015,58.48089981,0.843134652,0.304035103,3.13575891
12.4263401,58.68151093,1.697392781,0.174621491,1.349268433
11.98991966,58.57947922,1.896608258,0.693776106,6.582686076
12.1046896,59.08966827,0.506499975,0.905332337,9.016562323
12.37619019,59.15557098,0.849373744,1.111385538,10.75024372
12.30296993,60.62826157,1.159330019,0.938486392,9.825149065
12.28892994,61.43399048,1.344618933,0.705258596,6.978228619
12.30144024,62.37065125,1.873854166,0.325535088,3.416482076
12.31972027,63.4407692,1.837825236,0.410137072,3.617351109
11.79378033,63.79230118,1.455755149,0.370640631,4.077052072
11.8738699,63.57872009,0.886082021,0.308913691,2.782425382
11.58915997,64.65576172,1.674931715,0.16760335,2.257992379
10.96187019,65.02979279,0.803977657,0.580606276,5.500267336
10.36209011,65.31237793,1.947758486,0.152164504,1.190254886
10.93397999,65.9491272,0.508759874,0.778962245,7.334895971
10.52256966,66.32325745,1.354655756,0.334238653,2.686259678
11.18680954,68.13754272,0.63259587,0.463200612,5.299354266
11.52853012,68.80912018,1.111399295,0.435480973,5.016332628
11.0864296,70.20507813,1.45240031,0.251429337,2.926150186
11.92498016,71.61646271,1.534397743,0.651799246,6.354899024
10.71383953,73.09261322,1.678354205,0.214895815,1.361938051
10.3052597,71.41251373,1.389991554,0.190772232,2.347271193
10.43490982,71.8884964,0.876979027,0.258627455,2.113699984
10.64521027,71.16103363,1.833879864,0.463057486,4.242183511
10.52567005,69.3884964,1.71666112,0.255411315,2.563080952
10.38381958,70.1282196,0.740078477,0.481098923,5.203234963
10.75467968,69.73310089,1.739766776,0.134402386,1.681531067
11.84582043,70.9072113,1.958966774,0.349657703,3.912035442
11.83586025,70.26717377,1.455828675,0.578310961,5.069603105
12.1103096,68.48438263,0.922707835,0.857040666,8.49473192
11.56258011,68.87976837,1.409890747,0.600694854,6.230380547
11.13992023,68.99687958,1.013802604,0.244042298,1.640739825
11.24170017,68.50520325,1.513919706,0.222038093,2.186316398
12.27598953,67.15065765,1.317199939,0.371347888,3.716257068
11.38226986,67.40122986,1.894235918,0.135716471,0.752094241
11.43056965,67.13130188,1.426862815,0.41040459,4.244094848
11.57295036,66.39391327,0.820972526,0.292840044,3.288826524
10.89925003,65.3839035,1.58766481,0.173591605,1.575508783
10.92928982,66.83473206,0.951317477,1.094570781,11.69566476
11.62059021,65.47252655,0.908586429,0.459937978,5.011462374
11.51473045,64.70346069,1.087664938,0.24188148,2.164735801
11.75562,68.62071991,0.517995019,0.78249772,8.096937107
11.72064018,68.13597107,1.95371099,0.120796893,0.294562305
12.06145,68.49700928,1.298496667,0.212287667,2.94847977
11.27258015,68.45993805,1.660240841,0.172857609,1.977105637
11.18194008,66.80767822,0.886778334,0.849080008,8.666770506
11.8639698,67.32621765,1.619927197,0.639153341,6.012351828
12.03934956,64.62359619,1.350755753,0.257440403,1.974218427
12.23246002,65.39842987,1.136216261,0.30031902,3.467800677
11.55150986,66.11392212,1.956003839,0.469576707,4.926186045
11.91351986,65.3546524,1.240765571,0.217593174,2.344272678
11.80967045,65.96206665,1.486187873,0.177416734,2.114379909
11.58152008,65.31260681,0.523013287,0.750485873,7.245461752
11.7910099,67.57148743,0.95218281,0.365601341,3.587229823
11.00724983,65.64424133,1.833037349,0.211385218,2.156148871
11.10433006,67.44480133,1.638438592,0.798292824,7.54035205
11.1510601,65.49672699,1.305131054,0.755621841,7.7965287
10.53468037,64.74179077,1.850239561,0.141079285,1.293268418
11.08646965,66.96304321,1.22933077,0.322648491,3.13546604
10.62481022,63.35757828,1.349760596,0.237694174,2.470825051
10.56478977,62.71234894,1.073229271,0.293433078,2.983190681
10.45423985,65.32198334,1.430060055,0.3196864,3.218469447
11.37985039,64.95939636,0.978502296,1.072775631,9.797984582
11.11227036,62.03512955,1.078238266,0.24970598,2.378252631
9.927826881,64.24807739,1.949489395,0.192840556,1.927477662
11.39558029,62.3064003,0.66696302,0.988475938,9.370084038
11.51994991,57.88285065,0.657883018,1.243325569,12.08964004
11.20483971,59.58308029,0.564974029,1.286817795,13.76904426
10.72455978,57.69713974,0.98006678,1.03475505,10.63978003
10.66664982,58.35375977,1.097343864,0.681807123,6.758804201
10.81120968,57.6089592,0.641773466,0.829689774,7.865254051
10.72614956,60.54310989,1.323696493,0.465751984,4.62035641
10.77025986,59.26808167,1.374952294,0.230059009,3.351706533
10.92539024,59.87651062,1.62654004,0.400377262,3.831931525
11.21302032,58.06066132,1.963952175,0.160225952,1.529783284
10.57353973,62.15999985,1.429028371,0.174174242,0.886328966
10.72577953,61.48984909,0.66747621,0.624081213,5.736631653
10.28715992,60.90969086,0.632786365,0.41076421,4.000382994
9.472399712,58.54708099,1.666320295,0.530734782,5.4248234
8.988623619,60.63093185,1.475501193,0.299098044,4.067024445
9.674992561,60.6493988,0.742871592,0.349640106,3.270441778
9.486537933,60.69824982,0.880039959,0.225778811,2.193529584
10.15373039,61.12443161,1.625360581,0.188767841,2.070523471
10.08506966,59.21223068,1.349233673,0.336434615,3.265680219
9.102143288,57.2150383,1.377500094,0.33280645,3.566479131
9.148984909,57.53910828,0.815013007,0.460661763,5.172281651
9.010197639,56.77523041,1.443586972,0.179587116,2.679966512
9.051870346,56.08045959,1.655942893,0.270476822,1.525506371
8.913763046,58.28393936,1.827878338,0.18436713,1.218496512
8.900494576,58.39738083,1.605075987,0.140686483,1.232350251
8.633271217,58.05781174,1.364563477,0.383070651,3.974767018
8.710917473,60.64023972,1.509888961,0.153686787,1.263856733
8.725598335,58.90979004,1.227667194,0.179070729,1.618701396
8.544047356,61.51726913,0.840347365,0.227761913,2.478619263
8.100326538,61.30541992,1.823310459,0.63149199,5.392115108
8.087733269,60.48622131,1.29893395,0.551597706,4.955457011
6.319497108,47.85213089,1.391477467,0.094398445,1.409051947
5.691259861,44.39469147,1.985163371,0.262719512,2.277460961
6.129857063,45.38274002,1.977523517,0.114498463,1.988749138
5.96458292,41.45951843,1.379466477,0.332709239,3.452144021
6.388474941,37.04574966,0.550935893,0.272246997,3.553090181
6.292270184,36.78359985,1.094221307,0.551742983,6.177871445
6.549621105,41.22687912,1.90593992,0.370271701,3.543617246
7.025382996,35.2387886,0.932459889,0.265463418,1.904528847
7.351143837,33.19876099,1.998903028,0.22983758,2.523683615
7.353602886,30.94482994,0.62647629,0.325577306,3.116258834
6.921209812,27.12355042,1.352171272,0.141952702,1.335405136
7.513587952,28.02288055,1.27317404,0.185938392,1.697743612
7.375473976,28.93285942,0.88302937,0.193795171,1.292983815
7.398670197,26.77655029,1.922910696,0.105368501,1.299052175
7.382090092,30.41341972,1.428756815,0.36705921,3.304346977
6.73194313,32.8396492,0.845342425,0.751166578,7.08378981
6.672737122,30.47670937,1.076072297,0.159087151,1.465655612
6.576087952,30.39896011,1.58184414,0.108117827,1.618633962
6.860923767,34.84106827,0.946545069,0.165994836,1.601339079
6.884385109,32.15887833,1.819409303,0.262082758,2.109728224
7.151086807,34.80234909,0.748510847,0.565866936,5.71708447
7.395037174,35.99251938,0.896757635,0.260392087,3.243108613
7.999277115,31.13858032,0.71734792,0.74863122,7.895687752
8.233565331,31.69848061,0.656268258,0.600083593,5.104908851
8.237812042,31.05437088,0.950473135,0.205599707,2.160776157
8.457579613,34.81209946,1.99876812,0.208095522,2.704236207
8.251999855,35.93590927,0.64149412,1.166116681,11.72889771
9.850736618,37.59486008,0.819503288,0.337190743,2.590748161
10.06980991,36.18719101,0.907425199,0.701821185,6.218631442
9.148476601,36.06921005,1.428694527,0.434101566,3.891797556
9.652142525,38.24256897,1.618018545,0.804319067,7.34818144
10.14912987,38.64796829,1.627900512,0.19839381,1.380302124
10.16676998,38.47938156,0.512953973,0.57948736,5.086533774
8.65329361,41.76379013,1.477775688,0.560011678,5.486934996
8.42874527,40.38494873,1.446105319,0.675837154,6.492902131
8.900650978,39.44538116,1.276482023,0.251946507,2.441929353
9.343491554,38.81647873,1.068812842,0.214344081,2.427216977
9.042170525,40.31343842,1.696166296,0.110794909,0.470249781
9.168025017,41.59597015,1.015821193,0.82233767,9.03433955
9.239398956,42.89974976,0.845018408,0.288309421,3.327020319
8.545113564,49.2646904,0.965142762,0.576576903,4.826765914
9.505039215,49.23352814,1.159471876,0.898236564,9.147037906
9.409991264,49.50535965,0.821086082,0.518953357,4.912256753
9.955795288,52.57054138,1.411356869,0.22497084,2.33251953
9.444580078,51.9134903,1.826313804,0.159921823,1.789134629
9.69942379,53.04373932,1.393190186,0.76761925,7.406322439
9.833469391,51.98524094,1.170002461,0.17787539,1.636098529
10.70785046,54.36711884,1.695303149,0.702792543,6.708837688
11.08775997,57.9254303,1.622057934,0.433356676,4.463063993
11.62129974,55.05094147,1.050587182,0.424671121,4.155846291
12.24991989,57.49082184,1.406230206,0.181174881,1.974783612
13.39103031,61.09896088,1.59476429,0.16768361,1.528559442
12.91518974,60.84091949,0.868194887,1.24558959,11.60587417
12.84517002,60.29738998,1.049410819,0.681079246,6.739256114
12.91046047,62.71617126,0.658664106,0.61819736,6.470814407
12.67315006,62.23603058,1.981520417,0.17464541,2.232589945
13.09743023,62.95862961,0.628816476,0.542471568,4.529861771
13.06641006,62.07913971,0.752909188,0.816172413,8.155399479
12.85544968,60.91699982,1.219747924,0.649161074,7.045695879
12.67195034,63.23455811,1.79790775,0.895727275,8.676427454
13.26294994,66.29588318,1.033823034,0.290396981,3.518913525
13.13335991,64.62123108,1.652894221,0.345923478,2.372323488
12.44723034,64.82804108,1.51405111,0.185144752,1.368249663
12.72490978,64.62713623,1.457996116,0.41956058,3.57402313
11.78944969,63.73477936,1.767525876,0.169295721,1.716532983
12.40894032,67.82305145,0.521255434,1.241524192,12.22154181
11.94946003,67.93437195,1.893729558,0.150839694,2.08297989
11.57960033,73.7919693,1.743839271,0.146198741,1.933634685
11.08887005,68.65061188,1.906800829,0.331059814,3.07401117
11.52937984,63.62503815,1.690381826,0.539787795,5.750362174
11.86036968,63.19306946,1.817887111,0.440887989,3.968842086
12.00244999,62.28427124,0.804617072,0.326514348,3.683655707
10.9575901,61.89807129,0.9788436,0.559398781,4.65783704
10.80704021,61.57421875,0.97283152,0.624576894,7.564286081
10.61061954,59.46522903,0.663750119,0.315055933,3.42521204
9.926101685,60.83721924,1.594368883,0.175298289,2.615907044
9.537725449,60.79814911,0.704256339,0.308825155,3.46918192
9.670676231,63.57120895,0.578763749,0.408361868,3.685887691
9.561127663,63.05464935,1.663170305,0.257488119,0.976153566
9.584275246,62.94178009,1.856994755,0.117231611,0.79822575
9.689206123,58.89603043,1.646185022,0.184908247,2.181449045
9.934304237,58.93169022,1.738028319,0.163799023,0.826904528
9.064466476,59.79209137,1.393432517,0.319337639,4.166079757
8.379543304,55.65378952,1.831619507,0.092809222,0.831843651
7.81447506,59.38335037,1.245055224,0.143435898,2.580864863
8.944951057,58.74834824,1.982483928,0.369068962,3.386560658
8.561689377,57.07598877,0.655122564,0.744836685,7.740257573
8.364136696,59.07040024,1.71377106,0.125494073,1.527792627
8.776220322,60.67667007,1.462084124,0.772547674,6.920177098
8.994411469,61.58885956,1.370969102,0.315566308,3.357130364
9.074503899,65.14238739,1.588715796,0.194711081,2.225803858
8.689407349,65.39597321,1.760437296,0.334078174,3.709984041
8.590943336,65.83608246,1.7943261,0.107679506,1.711683392
8.299957275,65.22045898,0.763071444,0.237076491,1.584581955
8.336053848,63.0967598,0.795553895,0.214674437,2.414109506
8.484394073,63.83243179,0.524249764,0.949525637,8.884298447
9.094443321,65.40080261,0.697763687,0.989258849,9.381442937
8.558561325,61.08860016,0.895823739,0.30807316,2.530205465
7.947923183,61.03334045,1.581553734,0.122973324,1.340708988
8.340297699,63.67839813,1.213651264,0.362904314,3.96851306
8.575174332,65.88880157,1.636855303,0.319338395,3.042977054
7.923058987,66.00588226,1.229803772,0.22385642,2.219194421
7.895939827,64.38043976,1.333396179,0.218312095,1.395752192
7.23732996,63.27402115,0.66659988,0.387788379,4.042735954
7.059834957,63.08805084,1.664837427,0.180501669,1.556158339
7.235948086,69.16898346,1.637189798,0.116647768,0.62871401
7.801217079,67.90341187,0.961342388,0.243527224,1.168675258
7.729557991,63.93516922,0.992867117,0.281199496,2.294874303
7.014726162,60.09878159,0.829522176,0.222185263,2.090167987
7.373216152,58.49715042,1.720759514,0.25006506,2.776194266
7.411559105,61.05709076,1.620510203,0.100991981,0.493387239
8.389772415,62.83140945,1.413721607,0.26023306,2.429012907
8.477779388,61.66455841,0.858233155,0.4639451,5.386618245
8.803801537,60.39466095,0.757779999,0.376304778,4.3405669
9.826414108,64.19313812,0.575403277,0.782741361,7.555854565
9.420574188,60.74478912,0.568417223,0.769954915,7.452833297
9.476232529,61.09275818,0.78070421,0.959643712,10.52042364
9.034635544,58.20969009,0.650798798,0.384203408,3.924367341
8.412380219,58.0843811,1.334161509,0.136011494,1.189248568
8.453454971,53.84262085,1.037135192,0.223636687,2.185329138
8.92318058,54.25527954,1.167418673,0.24517791,1.997189917
7.153178215,56.41175842,1.391100775,0.137978891,0.666386017
8.352340698,62.97830963,1.488652618,0.115194858,0.989883486
9.820829391,56.2678299,1.47230258,0.319797348,3.805699522
9.913217545,55.80453873,0.89128488,0.427989145,4.172964347
9.03933239,58.24119949,1.71444053,0.286756234,2.744721112
8.962938309,55.04494858,1.876564505,0.692944535,7.233986919
8.506333351,55.38763046,0.973907521,0.400420665,4.064450111
9.816417694,56.59894943,0.525598125,1.156066557,10.80026252
8.456990242,54.46551895,1.84873128,0.104470405,1.206236648
8.352426529,55.62041855,1.885323099,0.118526465,0.262763852
8.17415905,59.11816025,0.576419661,0.649294809,7.107174555
8.252388954,62.29507065,0.507434888,0.688684909,7.145253779
7.659375191,57.97079849,1.724607174,0.143982594,1.673224105
6.52925396,47.60195923,0.952195032,0.166063746,2.713055447
6.825419903,45.22948074,1.871873251,0.097338066,0.420536962
7.391253948,42.84442902,0.82511536,0.958100716,9.929696972
7.629615784,44.77109146,1.791731924,0.105173506,1.147189403
7.946252823,36.63066864,0.602966405,0.286943544,3.14809644
7.609213829,34.56142044,0.890955271,0.756716017,7.355148702
7.750906944,41.79405975,1.959693319,0.099416318,1.253607739
8.274226189,46.38048935,0.846794981,0.539272253,5.345947526
7.384809971,41.39221954,0.699519476,0.689012703,7.392443031
6.728782177,39.83628845,1.785581979,0.127163147,1.411899608
6.667137146,36.39445877,0.676701188,0.318603607,3.662782603
6.310341835,56.26784897,0.646184163,0.356911474,3.229068269
6.302779198,49.29384995,0.985137701,0.13945109,1.153865125
6.800907135,53.54415894,1.45299276,0.286757468,2.305546557
8.31182003,61.70027161,1.566119561,0.163780726,2.276435088
6.701605797,49.90779877,1.821858176,0.155634432,2.457841044
5.448407173,44.27339935,1.311367289,0.093471141,0.549639801
5.994009018,46.82009125,1.09012668,0.464384257,4.772665052
6.374514103,36.77133942,1.038250643,0.612862481,6.810903508
6.397017956,30.88555908,1.770354093,0.072614309,0.796630949
6.179472923,31.92767906,1.585722964,0.125155129,1.325168984
6.280064106,36.7761116,1.858143521,0.07328175,0.319541314
6.363780022,39.95442963,1.946053184,0.139025759,1.442678902
6.133405209,30.97579956,0.950076254,0.197904461,1.488024435
6.374326229,27.80154991,1.294511178,0.135070126,2.100461456
6.624204159,32.31893921,1.447731211,0.092405822,-0.215578116
6.254805088,33.5737381,0.74577342,0.694307146,6.334613454
6.438362122,35.50740814,0.580020551,0.807733221,8.188734039
6.257172108,36.06204987,1.801645871,0.121077085,0.544086412
6.244336128,37.43167114,1.303285266,0.56781774,4.716434319
5.792060852,40.65575027,1.356161325,0.112697689,2.427650629
5.544686794,37.65802002,1.332371518,0.083732395,1.135495373
5.690269947,34.73144913,1.632441057,0.083767762,0.716663235
5.599636078,33.90795135,0.718252917,0.430844155,4.562234687
5.972027779,40.350811,1.421072661,0.102191631,1.232822792
6.085619926,38.54455948,1.204219267,0.150813248,1.161429747
6.172867775,41.69667053,1.845437239,0.311912822,2.967102453
5.897788048,40.62519836,1.279431407,0.150164308,1.36651887
7.111602783,39.33776093,1.914402461,0.081722426,0.620825113
7.356811047,42.9902916,1.029879491,0.376906961,3.546570404
7.181455135,42.67004013,1.95034206,0.10583985,1.458122347
6.990165234,43.41083145,1.812736922,0.511452633,5.015347639
7.494924068,45.04885101,1.376394935,0.127313511,1.739814413
7.194385052,45.75405121,1.0305649,0.45505552,4.163754789
7.874816895,49.63145828,1.063885036,0.224680096,2.471783199
7.559182167,48.91849899,1.65912813,0.158038719,0.591606952
8.16945076,54.22843933,1.370947027,0.198232004,2.231772107
8.40861702,54.4344902,1.102381378,0.434919177,4.779851033
8.268915176,56.66239166,1.454082442,0.186362538,1.286091701
8.850728989,56.0439415,1.599850097,0.17054281,1.831246087
9.38166523,60.05020905,0.534350769,0.628707641,6.665922488
9.96029377,61.15179062,0.634794202,0.438071103,4.238072369
9.471940041,62.65718079,0.641728161,0.825517333,8.695330421
9.992031097,67.10402679,0.847900708,0.397518499,3.625903335
9.407708168,68.59876251,1.140485659,0.21789468,2.322441065
8.847196579,69.51947021,1.705474849,0.236122529,2.391311889
9.606265068,74.58426666,1.026648552,0.378901737,3.85349533
10.08518982,73.65162659,0.526216683,0.996933229,10.52027846
10.53135014,75.68747711,1.225042779,0.256777341,2.614514513
10.95248032,75.46549988,1.994942893,0.479502355,4.569828835
10.84305954,74.45813751,1.023531493,0.367264344,4.551474767
10.45328045,75.95503998,1.941881778,0.35617556,4.413245692
9.781353951,76.08735657,0.652017697,0.829419859,9.282250561
9.557305336,76.73761749,0.759649487,0.933611,9.927685195
7.663949966,79.4464798,1.586183105,0.225285529,2.617015264
5.748853207,92.69561005,1.251818673,0.103917706,1.716074369
6.588953972,88.07611084,1.647682705,0.123477451,0.941534013
6.500599861,88.88909912,1.795337518,0.09014025,0.501660209
7.125773907,84.41062164,0.876627314,0.674985637,6.020924513
5.995808125,90.93821716,1.524243756,0.203118133,1.681638483
6.704236031,94.64408875,1.411401855,0.208169598,1.975613445
7.039322853,87.93428802,1.792302544,0.089633182,0.133117087
8.311349869,79.0562973,1.145155851,0.205050218,2.063888809
5.617454052,86.20789337,0.577805646,0.344780234,2.958007531
5.869604111,79.47458649,1.361279191,0.22872501,1.2285671
8.154685974,78.26555634,1.938317479,0.106920749,-0.210212212
4.607577801,88.46269226,0.521946769,0.193817593,1.342538336
4.222420216,95.30008698,0.860386983,0.166755223,1.375194152
3.865885973,96.29920959,0.974101685,0.518586862,5.783224658
4.361446857,87.02140045,1.648758332,0.152309835,0.960772939
5.492475033,77.47766113,0.984915384,0.143620662,2.558013606
3.838922977,88.83394623,0.858625795,0.196649439,2.311920003
3.996171951,102.0804977,1.472837022,0.081625642,0.787808993
2.84959197,110.7547989,0.569607933,0.173147848,1.323058466
3.310265064,113.1523972,0.75589529,0.095229625,0.759465918
3.288817883,112.4656982,1.112045343,0.155909413,1.07880198
3.536117077,102.4946976,1.033399944,0.135638656,1.200475457
4.242109776,86.07872009,1.020748729,0.483492429,4.561274985
5.818572044,75.85076904,0.66283252,0.209812252,2.427795513
4.212331772,82.49278259,1.041260029,0.202916453,1.353423097
3.356431961,106.6576004,1.696989158,0.0527127,0.666003133
3.282939911,99.07334137,1.120766303,0.518278953,5.10481567
4.739131927,78.56056213,1.379256777,0.077872035,0.583961745
3.605086088,77.64076233,0.745369114,0.098913405,-0.170152526
1.465603948,102.1503983,0.604567045,0.092446423,0.662382394
1.225128055,171.8634033,1.819934063,0.025190866,0.223746045
0.249955699,262.7132874,0.997058894,0.007657767,0.276522861
0.65833813,217.3670959,1.02550585,0.013132716,0.368128926
0.541226983,184.1385956,1.816531774,0.00988634,0.531419297
0.60434401,92.68718719,1.561657023,0.046460101,0.414422795
1.703511953,97.92613983,1.634394066,0.034235717,0.309831364
1.936494946,72.94708252,1.523005226,0.053245844,0.421715621
1.815343022,61.7747612,0.658688367,0.070121599,0.978522706
1.782729983,40.48286057,1.936993732,0.049308395,0.47698305
2.385965109,55.5789299,1.863704431,0.027465234,0.66413323
3.502096891,66.46990967,0.85433019,0.099641832,1.467611905
2.92475009,57.1257515,1.705991287,0.086826313,1.284193728
2.989470959,64.41221619,1.114094647,0.128056185,1.067264673
2.475965977,65.90138245,1.525650452,0.057279709,-0.358461091
3.226628065,69.33529663,0.7484045,0.426757044,4.342954115
3.267286062,55.24113846,1.307831376,0.069178708,0.79807533
3.013782024,60.02363968,0.689924449,0.133967959,0.353727403
2.747915983,50.41727066,1.304250748,0.10850191,1.808428077
3.121685028,59.87548065,0.865390934,0.106596263,1.296025642
3.154226065,59.32067108,1.178699793,0.276759819,3.491045936
3.775840998,60.16173935,1.501954051,0.052498351,0.597661442
4.237669945,51.80205917,1.815611872,0.283412329,2.961115844
4.856814861,53.38383102,0.747933505,0.316941923,3.358673162
5.164008141,60.99071884,1.839903673,0.057598895,0.342877408
5.45246315,57.49391174,1.085056472,0.215773731,1.573122982
4.947174072,54.957901,1.765694853,0.062387153,-0.016459252
4.90192318,56.12680054,1.268821878,0.316643575,4.305613972
4.304885864,66.86945343,1.793312858,0.291407689,2.815422308
3.343568087,76.36289215,1.494236101,0.222992112,1.637877613
2.857440948,90.61376953,1.263074211,0.046379948,1.355099668
2.578078985,64.74816132,0.96880795,0.287637419,3.528003793
2.630728006,69.36586761,1.953363631,0.039212066,0.952370402
2.951581955,71.99980164,1.701346486,0.069764231,-0.341306588
3.8609519,59.71524048,1.071780778,0.08218098,1.481028684
3.053538084,67.7276535,0.75008539,0.219540189,1.460165708
2.516407013,82.78439331,1.669303128,0.234825603,2.274608437
2.849467993,85.71897888,1.984916432,0.037090033,0.279560355
2.20281291,71.98330688,0.918462431,0.076006232,1.0265707
2.364274025,81.04611206,1.873794609,0.051344719,0.597509365
3.068238974,83.34023285,0.688056058,0.224418243,1.977805095
3.518646955,87.71367645,1.928309381,0.040104824,1.25746008
3.410017967,86.87684631,1.618008369,0.198436034,2.8389485
4.066978931,87.70522308,1.019894344,0.33756152,3.553488736
4.805100918,86.26908875,0.956947733,0.725030968,7.185043274
5.097158909,78.39225769,1.465153031,0.398396393,4.74077452
4.397191048,81.88072968,1.39026071,0.072452604,1.252773843
